YEAR,LOCATION,"STATE ANSI","ASD CODE","COUNTY ANSI","REFERENCE PERIOD",COMMODITY,"WEEK ENDING","PROGRESS in PCT PLANTED","PROGRESS, 5 YEAR AVG in PCT PLANTED","PROGRESS, PREVIOUS YEAR in PCT PLANTED","PROGRESS in PCT EMERGED","PROGRESS, 5 YEAR AVG in PCT EMERGED","PROGRESS, PREVIOUS YEAR in PCT EMERGED","PROGRESS in PCT BLOOMING","PROGRESS, 5 YEAR AVG in PCT BLOOMING","PROGRESS, PREVIOUS YEAR in PCT BLOOMING","PROGRESS in PCT SETTING PODS","PROGRESS, 5 YEAR AVG in PCT SETTING PODS","PROGRESS, PREVIOUS YEAR in PCT SETTING PODS","PROGRESS in PCT COLORING","PROGRESS, 5 YEAR AVG in PCT COLORING","PROGRESS, PREVIOUS YEAR in PCT COLORING","PROGRESS in PCT DROPPING LEAVES","PROGRESS, 5 YEAR AVG in PCT DROPPING LEAVES","PROGRESS, PREVIOUS YEAR in PCT DROPPING LEAVES","PROGRESS in PCT HARVESTED","PROGRESS, 5 YEAR AVG in PCT HARVESTED","PROGRESS, PREVIOUS YEAR in PCT HARVESTED","PROGRESS in PCT MATURE","PROGRESS, PREVIOUS YEAR in PCT MATURE"
2013,MISSISSIPPI,28,"  ","   ","WEEK #44",SOYBEANS,2013-11-03," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",94,92," "," "," "
2013,MISSISSIPPI,28,"  ","   ","WEEK #45",SOYBEANS,2013-11-10," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",97,96," "," "," "
2014,ILLINOIS,17,"  ","   ","WEEK #17",SOYBEANS,2014-04-27,2,3,0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2014,ILLINOIS,17,"  ","   ","WEEK #18",SOYBEANS,2014-05-04,3,7,0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2014,ILLINOIS,17,"  ","   ","WEEK #19",SOYBEANS,2014-05-11,26,16,0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2014,ILLINOIS,17,"  ","   ","WEEK #20",SOYBEANS,2014-05-18,36,32,16,11,11,1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2014,ILLINOIS,17,"  ","   ","WEEK #21",SOYBEANS,2014-05-25,64,50,37,32,26,10," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2014,ILLINOIS,17,"  ","   ","WEEK #22",SOYBEANS,2014-06-01,85,65,48,59,44,29," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2014,ILLINOIS,17,"  ","   ","WEEK #23",SOYBEANS,2014-06-08,92,78,60,80,60,41," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2014,ILLINOIS,17,"  ","   ","WEEK #24",SOYBEANS,2014-06-15,94,89,86,89,75,64," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2014,ILLINOIS,17,"  ","   ","WEEK #25",SOYBEANS,2014-06-22,96,93,95,93,86,84," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2014,ILLINOIS,17,"  ","   ","WEEK #26",SOYBEANS,2014-06-29," "," "," ",95,91,92,9,7,2," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2014,ILLINOIS,17,"  ","   ","WEEK #27",SOYBEANS,2014-07-06," "," "," ",100,97,96,29,17,8," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2014,ILLINOIS,17,"  ","   ","WEEK #28",SOYBEANS,2014-07-13," "," "," "," "," "," ",50,36,29," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2014,ILLINOIS,17,"  ","   ","WEEK #29",SOYBEANS,2014-07-20," "," "," "," "," "," ",69,55,47,24,16,10," "," "," "," "," "," "," "," "," "," "," "
2014,ILLINOIS,17,"  ","   ","WEEK #30",SOYBEANS,2014-07-27," "," "," "," "," "," ",83,72,63,44,30,15," "," "," "," "," "," "," "," "," "," "," "
2014,ILLINOIS,17,"  ","   ","WEEK #31",SOYBEANS,2014-08-03," "," "," "," "," "," ",91,84,79,65,49,36," "," "," "," "," "," "," "," "," "," "," "
2014,ILLINOIS,17,"  ","   ","WEEK #32",SOYBEANS,2014-08-10," "," "," "," "," "," ",94,91,89,79,66,60," "," "," "," "," "," "," "," "," "," "," "
2014,ILLINOIS,17,"  ","   ","WEEK #33",SOYBEANS,2014-08-17," "," "," "," "," "," ",96,95,93,89,79,74," "," "," "," "," "," "," "," "," "," "," "
2014,ILLINOIS,17,"  ","   ","WEEK #34",SOYBEANS,2014-08-24," "," "," "," "," "," "," "," "," ",94,88,82,1," "," "," "," "," "," "," "," "," "," "
2014,ILLINOIS,17,"  ","   ","WEEK #35",SOYBEANS,2014-08-31," "," "," "," "," "," "," "," "," ",97,95,90,14,17,4,1,3,0," "," "," "," "," "
2014,ILLINOIS,17,"  ","   ","WEEK #36",SOYBEANS,2014-09-07," "," "," "," "," "," "," "," "," "," "," "," ",37,34,16,7,11,3," "," "," "," "," "
2014,ILLINOIS,17,"  ","   ","WEEK #37",SOYBEANS,2014-09-14," "," "," "," "," "," "," "," "," "," "," "," ",57,54,39,20,25,12," "," "," "," "," "
2014,ILLINOIS,17,"  ","   ","WEEK #38",SOYBEANS,2014-09-21," "," "," "," "," "," "," "," "," "," "," "," ",79,75,68,45,46,34,0,5,1," "," "
2014,ILLINOIS,17,"  ","   ","WEEK #39",SOYBEANS,2014-09-28," "," "," "," "," "," "," "," "," "," "," "," ",91,88,86,68,67,62,7,13,9," "," "
2014,ILLINOIS,17,"  ","   ","WEEK #40",SOYBEANS,2014-10-05," "," "," "," "," "," "," "," "," "," "," "," ",95,94," ",83,82," ",18,32," "," "," "
2014,ILLINOIS,17,"  ","   ","WEEK #41",SOYBEANS,2014-10-12," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",91,92," ",29,52," "," "," "
2014,ILLINOIS,17,"  ","   ","WEEK #42",SOYBEANS,2014-10-19," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",95,97,96,37,66,65," "," "
2014,ILLINOIS,17,"  ","   ","WEEK #43",SOYBEANS,2014-10-26," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",63,77,83," "," "
2014,ILLINOIS,17,"  ","   ","WEEK #44",SOYBEANS,2014-11-02," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",83,84,91," "," "
2014,ILLINOIS,17,"  ","   ","WEEK #45",SOYBEANS,2014-11-09," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",91,93,96," "," "
2014,ILLINOIS,17,"  ","   ","WEEK #46",SOYBEANS,2014-11-16," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",95,97,98," "," "
2014,ILLINOIS,17,"  ","   ","WEEK #47",SOYBEANS,2014-11-23," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",100,99,100," "," "
2014,IOWA,19,"  ","   ","WEEK #17",SOYBEANS,2014-04-27,0,2,0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2014,IOWA,19,"  ","   ","WEEK #18",SOYBEANS,2014-05-04,1,8,0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2014,IOWA,19,"  ","   ","WEEK #19",SOYBEANS,2014-05-11,20,25,1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2014,IOWA,19,"  ","   ","WEEK #20",SOYBEANS,2014-05-18,40,50,14,3,11,1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2014,IOWA,19,"  ","   ","WEEK #21",SOYBEANS,2014-05-25,80,75,37,22,33,7," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2014,IOWA,19,"  ","   ","WEEK #22",SOYBEANS,2014-06-01,94,83,43,63,59,21," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2014,IOWA,19,"  ","   ","WEEK #23",SOYBEANS,2014-06-08,98,89,58,87,76,37," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2014,IOWA,19,"  ","   ","WEEK #24",SOYBEANS,2014-06-15,99,93,75,95,86,54," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2014,IOWA,19,"  ","   ","WEEK #25",SOYBEANS,2014-06-22,100,97,88,98,91,72,1,2,0," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2014,IOWA,19,"  ","   ","WEEK #26",SOYBEANS,2014-06-29," "," "," ",99,96,87,6,9,0," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2014,IOWA,19,"  ","   ","WEEK #27",SOYBEANS,2014-07-06," "," "," ",100,98,94,21,26,3,0,1,0," "," "," "," "," "," "," "," "," "," "," "
2014,IOWA,19,"  ","   ","WEEK #28",SOYBEANS,2014-07-13," "," "," "," "," "," ",45,44,12,6,5,0," "," "," "," "," "," "," "," "," "," "," "
2014,IOWA,19,"  ","   ","WEEK #29",SOYBEANS,2014-07-20," "," "," "," "," "," ",67,64,33,19,18,2," "," "," "," "," "," "," "," "," "," "," "
2014,IOWA,19,"  ","   ","WEEK #30",SOYBEANS,2014-07-27," "," "," "," "," "," ",82,80,59,41,37,12," "," "," "," "," "," "," "," "," "," "," "
2014,IOWA,19,"  ","   ","WEEK #31",SOYBEANS,2014-08-03," "," "," "," "," "," ",91,90,77,65,59,32," "," "," "," "," "," "," "," "," "," "," "
2014,IOWA,19,"  ","   ","WEEK #32",SOYBEANS,2014-08-10," "," "," "," "," "," ",96,95,88,79,75,50," "," "," "," "," "," "," "," "," "," "," "
2014,IOWA,19,"  ","   ","WEEK #33",SOYBEANS,2014-08-17," "," "," "," "," "," ",98,98,94,88,86,68,0,1,0," "," "," "," "," "," "," "," "
2014,IOWA,19,"  ","   ","WEEK #34",SOYBEANS,2014-08-24," "," "," "," "," "," "," "," "," ",94,93,81,2,5,0," "," "," "," "," "," "," "," "
2014,IOWA,19,"  ","   ","WEEK #35",SOYBEANS,2014-08-31," "," "," "," "," "," "," "," "," ",96,97,92,8,18,3,0,2,0," "," "," "," "," "
2014,IOWA,19,"  ","   ","WEEK #36",SOYBEANS,2014-09-07," "," "," "," "," "," "," "," "," ",98,99,96,26,39,11,3,10,2," "," "," "," "," "
2014,IOWA,19,"  ","   ","WEEK #37",SOYBEANS,2014-09-14," "," "," "," "," "," "," "," "," "," "," "," ",51,66,39,13,26,6," "," "," "," "," "
2014,IOWA,19,"  ","   ","WEEK #38",SOYBEANS,2014-09-21," "," "," "," "," "," "," "," "," "," "," "," ",79,84,65,34,49,20,0,6,1," "," "
2014,IOWA,19,"  ","   ","WEEK #39",SOYBEANS,2014-09-28," "," "," "," "," "," "," "," "," "," "," "," ",94,94,85,65,72,47,3,17,4," "," "
2014,IOWA,19,"  ","   ","WEEK #40",SOYBEANS,2014-10-05," "," "," "," "," "," "," "," "," "," "," "," ",98,97," ",85,86," ",9,42," "," "," "
2014,IOWA,19,"  ","   ","WEEK #41",SOYBEANS,2014-10-12," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",95,94," ",39,65," "," "," "
2014,IOWA,19,"  ","   ","WEEK #42",SOYBEANS,2014-10-19," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",98,98,94,61,77,67," "," "
2014,IOWA,19,"  ","   ","WEEK #43",SOYBEANS,2014-10-26," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",81,85,85," "," "
2014,IOWA,19,"  ","   ","WEEK #44",SOYBEANS,2014-11-02," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",91,90,94," "," "
2014,IOWA,19,"  ","   ","WEEK #45",SOYBEANS,2014-11-09," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",96,96,98," "," "
2014,IOWA,19,"  ","   ","WEEK #46",SOYBEANS,2014-11-16," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",98,99,99," "," "
2014,IOWA,19,"  ","   ","WEEK #47",SOYBEANS,2014-11-23," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",99,100,100," "," "
2014,MISSISSIPPI,28,"  ","   ","WEEK #14",SOYBEANS,2014-04-06,4,7,0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2014,MISSISSIPPI,28,"  ","   ","WEEK #15",SOYBEANS,2014-04-13,6,15,3," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2014,MISSISSIPPI,28,"  ","   ","WEEK #16",SOYBEANS,2014-04-20,14,26,7,4,11,0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2014,MISSISSIPPI,28,"  ","   ","WEEK #17",SOYBEANS,2014-04-27,24,38,10,9,20,3," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2014,MISSISSIPPI,28,"  ","   ","WEEK #18",SOYBEANS,2014-05-04,36,50,14,19,34,6," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2014,MISSISSIPPI,28,"  ","   ","WEEK #19",SOYBEANS,2014-05-11,55,60,17,34,48,9," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2014,MISSISSIPPI,28,"  ","   ","WEEK #20",SOYBEANS,2014-05-18,73,71,32,48,58,14," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2014,MISSISSIPPI,28,"  ","   ","WEEK #21",SOYBEANS,2014-05-25,83,79,44,67,68,30," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2014,MISSISSIPPI,28,"  ","   ","WEEK #22",SOYBEANS,2014-06-01,86,88,70,77,77,46," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2014,MISSISSIPPI,28,"  ","   ","WEEK #23",SOYBEANS,2014-06-08,89,94,86,82,85,67,3,10,0," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2014,MISSISSIPPI,28,"  ","   ","WEEK #24",SOYBEANS,2014-06-15,90,98,95,85,93,88,7,21,0," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2014,MISSISSIPPI,28,"  ","   ","WEEK #25",SOYBEANS,2014-06-22,94,99,98,87,97,93,21,35,4," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2014,MISSISSIPPI,28,"  ","   ","WEEK #26",SOYBEANS,2014-06-29," "," "," ",93,99,99,39,52,17," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2014,MISSISSIPPI,28,"  ","   ","WEEK #27",SOYBEANS,2014-07-06,100,100,100,96,100,100,53,72,53,19,32,0," "," "," "," "," "," "," "," "," "," "," "
2014,MISSISSIPPI,28,"  ","   ","WEEK #28",SOYBEANS,2014-07-13," "," "," ",98,100,100,65,83,65,30,49,11," "," "," "," "," "," "," "," "," "," "," "
2014,MISSISSIPPI,28,"  ","   ","WEEK #29",SOYBEANS,2014-07-20," "," "," ",100,100,100,72,89,75,41,65,26," "," "," "," "," "," "," "," "," "," "," "
2014,MISSISSIPPI,28,"  ","   ","WEEK #30",SOYBEANS,2014-07-27," "," "," "," "," "," ",80,95,85,52,76,35," "," "," "," "," "," "," "," "," "," "," "
2014,MISSISSIPPI,28,"  ","   ","WEEK #31",SOYBEANS,2014-08-03," "," "," "," "," "," ",84,97,89,63,82,47,5,10,0," "," "," "," "," "," "," "," "
2014,MISSISSIPPI,28,"  ","   ","WEEK #32",SOYBEANS,2014-08-10," "," "," "," "," "," ",92,99,94,79,90,69," "," "," "," "," "," "," "," "," "," "," "
2014,MISSISSIPPI,28,"  ","   ","WEEK #33",SOYBEANS,2014-08-17," "," "," "," "," "," ",95,100,99,85,95,86,10,28,4,2,11,0," "," "," "," "," "
2014,MISSISSIPPI,28,"  ","   ","WEEK #34",SOYBEANS,2014-08-24," "," "," "," "," "," "," "," "," ",91,98,94,31,40,12,13,19,0,2,5,0," "," "
2014,MISSISSIPPI,28,"  ","   ","WEEK #35",SOYBEANS,2014-08-31," "," "," "," "," "," "," "," "," ",96,99,98,50,54,27,24,31,8,9,10,0," "," "
2014,MISSISSIPPI,28,"  ","   ","WEEK #36",SOYBEANS,2014-09-07," "," "," "," "," "," "," "," "," "," "," "," ",68,67,38,39,47,18,17,20,0," "," "
2014,MISSISSIPPI,28,"  ","   ","WEEK #37",SOYBEANS,2014-09-14," "," "," "," "," "," "," "," "," "," "," "," ",79,76,51,55,58,31,29,31,0," "," "
2014,MISSISSIPPI,28,"  ","   ","WEEK #38",SOYBEANS,2014-09-21," "," "," "," "," "," "," "," "," "," "," "," ",86,86,73,68,67,41,41,38,11," "," "
2014,MISSISSIPPI,28,"  ","   ","WEEK #39",SOYBEANS,2014-09-28," "," "," "," "," "," "," "," "," "," "," "," ",92,92,88,79,75,51,56,48,25," "," "
2014,MISSISSIPPI,28,"  ","   ","WEEK #40",SOYBEANS,2014-10-05," "," "," "," "," "," "," "," "," "," "," "," ",95,96," ",87,85," ",65,61," "," "," "
2014,MISSISSIPPI,28,"  ","   ","WEEK #41",SOYBEANS,2014-10-12," "," "," "," "," "," "," "," "," "," "," "," ",97,99," ",92,91," ",74,73," "," "," "
2014,MISSISSIPPI,28,"  ","   ","WEEK #42",SOYBEANS,2014-10-19," "," "," "," "," "," "," "," "," "," "," "," ",99,100,100,96,97,92,82,81,79," "," "
2014,MISSISSIPPI,28,"  ","   ","WEEK #43",SOYBEANS,2014-10-26," "," "," "," "," "," "," "," "," "," "," "," ",99,100,100," "," "," ",88,87,88," "," "
2014,MISSISSIPPI,28,"  ","   ","WEEK #44",SOYBEANS,2014-11-02," "," "," "," "," "," "," "," "," "," "," "," ",100,100,100," "," "," ",93,91,93," "," "
2014,MISSISSIPPI,28,"  ","   ","WEEK #45",SOYBEANS,2014-11-09," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",97,96,97," "," "
2014,MISSISSIPPI,28,"  ","   ","WEEK #46",SOYBEANS,2014-11-16," "," "," "," "," "," "," "," "," "," "," "," ",100,100,100," "," "," ",98,99,99," "," "
2014,MISSISSIPPI,28,"  ","   ","WEEK #47",SOYBEANS,2014-11-23," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",99,100,100," "," "
2015,ILLINOIS,17,"  ","   ","WEEK #14",SOYBEANS,2015-04-05,0,0,0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2015,ILLINOIS,17,"  ","   ","WEEK #15",SOYBEANS,2015-04-12,0,0,0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2015,ILLINOIS,17,"  ","   ","WEEK #16",SOYBEANS,2015-04-19,0,1,0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2015,ILLINOIS,17,"  ","   ","WEEK #17",SOYBEANS,2015-04-26,0,3,2," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2015,ILLINOIS,17,"  ","   ","WEEK #18",SOYBEANS,2015-05-03,12,7,3," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2015,ILLINOIS,17,"  ","   ","WEEK #19",SOYBEANS,2015-05-10,33,19,23," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2015,ILLINOIS,17,"  ","   ","WEEK #20",SOYBEANS,2015-05-17,47,36,35,14,11,9," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2015,ILLINOIS,17,"  ","   ","WEEK #21",SOYBEANS,2015-05-24,69,57,60,38,29,29," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2015,ILLINOIS,17,"  ","   ","WEEK #22",SOYBEANS,2015-05-31,82,73,82,62,51,55," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2015,ILLINOIS,17,"  ","   ","WEEK #23",SOYBEANS,2015-06-07,88,83,91,77,68,77," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2015,ILLINOIS,17,"  ","   ","WEEK #24",SOYBEANS,2015-06-14,90,92,94,84,81,88," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2015,ILLINOIS,17,"  ","   ","WEEK #25",SOYBEANS,2015-06-21,91,96,96,88,90,92," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2015,ILLINOIS,17,"  ","   ","WEEK #26",SOYBEANS,2015-06-28,93,97,98,90,94,95,3,8,8," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2015,ILLINOIS,17,"  ","   ","WEEK #27",SOYBEANS,2015-07-05,94,99,100,92,98,99,15,20,26," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2015,ILLINOIS,17,"  ","   ","WEEK #28",SOYBEANS,2015-07-12,96,100,100,94,100,100,33,40,47,2,7,10," "," "," "," "," "," "," "," "," "," "," "
2015,ILLINOIS,17,"  ","   ","WEEK #29",SOYBEANS,2015-07-19,98,100,100,96,100,100,56,61,66,16,18,22," "," "," "," "," "," "," "," "," "," "," "
2015,ILLINOIS,17,"  ","   ","WEEK #30",SOYBEANS,2015-07-26," "," "," "," "," "," ",72,77,81,31,34,41," "," "," "," "," "," "," "," "," "," "," "
2015,ILLINOIS,17,"  ","   ","WEEK #31",SOYBEANS,2015-08-02," "," "," "," "," "," ",82,88,90,52,55,62," "," "," "," "," "," "," "," "," "," "," "
2015,ILLINOIS,17,"  ","   ","WEEK #32",SOYBEANS,2015-08-09," "," "," "," "," "," ",89,93,94,70,71,77," "," "," "," "," "," "," "," "," "," "," "
2015,ILLINOIS,17,"  ","   ","WEEK #33",SOYBEANS,2015-08-16," "," "," "," "," "," ",94,96,96,81,83,88," "," "," "," "," "," "," "," "," "," "," "
2015,ILLINOIS,17,"  ","   ","WEEK #34",SOYBEANS,2015-08-23," "," "," "," "," "," ",96,98,99,88,91,93," "," "," ",0,0,0," "," "," "," "," "
2015,ILLINOIS,17,"  ","   ","WEEK #35",SOYBEANS,2015-08-30," "," "," "," "," "," "," "," "," ",94,96,97,11,17,12,1,3,1," "," "," "," "," "
2015,ILLINOIS,17,"  ","   ","WEEK #36",SOYBEANS,2015-09-06," "," "," "," "," "," "," "," "," ",96,98,100,39,37,34,12,10,6," "," "," "," "," "
2015,ILLINOIS,17,"  ","   ","WEEK #37",SOYBEANS,2015-09-13," "," "," "," "," "," "," "," "," "," "," "," ",62,58,54,32,25,18," "," "," "," "," "
2015,ILLINOIS,17,"  ","   ","WEEK #38",SOYBEANS,2015-09-20," "," "," "," "," "," "," "," "," "," "," "," ",80,77,76,54,47,41,3,4,0," "," "
2015,ILLINOIS,17,"  ","   ","WEEK #39",SOYBEANS,2015-09-27," "," "," "," "," "," "," "," "," "," "," "," ",91,90,89,75,69,65,24,12,6," "," "
2015,ILLINOIS,17,"  ","   ","WEEK #40",SOYBEANS,2015-10-04," "," "," "," "," "," "," "," "," "," "," "," ",95,95,94,86,84,81,49,31,16," "," "
2015,ILLINOIS,17,"  ","   ","WEEK #41",SOYBEANS,2015-10-11," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",94,93,90,71,53,27," "," "
2015,ILLINOIS,17,"  ","   ","WEEK #42",SOYBEANS,2015-10-18," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",97,97,94,85,68,36," "," "
2015,ILLINOIS,17,"  ","   ","WEEK #43",SOYBEANS,2015-10-25," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",93,82,59," "," "
2015,ILLINOIS,17,"  ","   ","WEEK #44",SOYBEANS,2015-11-01," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",96,91,80," "," "
2015,ILLINOIS,17,"  ","   ","WEEK #45",SOYBEANS,2015-11-08," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",100,96,90," "," "
2015,ILLINOIS,17,"  ","   ","WEEK #46",SOYBEANS,2015-11-15," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",100,98,94," "," "
2015,IOWA,19,"  ","   ","WEEK #17",SOYBEANS,2015-04-26,0,1,0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2015,IOWA,19,"  ","   ","WEEK #18",SOYBEANS,2015-05-03,11,5,1," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2015,IOWA,19,"  ","   ","WEEK #19",SOYBEANS,2015-05-10,30,22,17,1,2,0," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2015,IOWA,19,"  ","   ","WEEK #20",SOYBEANS,2015-05-17,51,45,37,10,8,3," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2015,IOWA,19,"  ","   ","WEEK #21",SOYBEANS,2015-05-24,70,71,74,32,27,19," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2015,IOWA,19,"  ","   ","WEEK #22",SOYBEANS,2015-05-31,78,83,92,53,55,57," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2015,IOWA,19,"  ","   ","WEEK #23",SOYBEANS,2015-06-07,88,89,97,71,75,84," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2015,IOWA,19,"  ","   ","WEEK #24",SOYBEANS,2015-06-14,93,93,99,83,85,94," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2015,IOWA,19,"  ","   ","WEEK #25",SOYBEANS,2015-06-21,95,96,100,90,91,98,1,1,1," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2015,IOWA,19,"  ","   ","WEEK #26",SOYBEANS,2015-06-28,99,98,100,96,96,99,6,7,5," "," "," "," "," "," "," "," "," "," "," "," "," "," "
2015,IOWA,19,"  ","   ","WEEK #27",SOYBEANS,2015-07-05,99,99,100,99,98,100,20,22,19,0,0,0," "," "," "," "," "," "," "," "," "," "," "
2015,IOWA,19,"  ","   ","WEEK #28",SOYBEANS,2015-07-12," "," "," ",99,99,100,40,42,42,4,4,5," "," "," "," "," "," "," "," "," "," "," "
2015,IOWA,19,"  ","   ","WEEK #29",SOYBEANS,2015-07-19," "," "," "," "," "," ",62,62,64,15,16,17," "," "," "," "," "," "," "," "," "," "," "
2015,IOWA,19,"  ","   ","WEEK #30",SOYBEANS,2015-07-26," "," "," "," "," "," ",78,78,80,37,35,38," "," "," "," "," "," "," "," "," "," "," "
2015,IOWA,19,"  ","   ","WEEK #31",SOYBEANS,2015-08-02," "," "," "," "," "," ",87,89,90,57,56,62," "," "," "," "," "," "," "," "," "," "," "
2015,IOWA,19,"  ","   ","WEEK #32",SOYBEANS,2015-08-09," "," "," "," "," "," ",92,95,95,73,73,77,0," "," "," "," "," "," "," "," "," "," "
2015,IOWA,19,"  ","   ","WEEK #33",SOYBEANS,2015-08-16," "," "," "," "," "," ",95,98,98,84,84,87,1,1,0," "," "," "," "," "," "," "," "
2015,IOWA,19,"  ","   ","WEEK #34",SOYBEANS,2015-08-23," "," "," "," "," "," ",97,99,100,90,92,93,4,4,2,0,0,0," "," "," "," "," "
2015,IOWA,19,"  ","   ","WEEK #35",SOYBEANS,2015-08-30," "," "," "," "," "," "," "," "," ",95,96,96,11,15,7,1,2,0," "," "," "," "," "
2015,IOWA,19,"  ","   ","WEEK #36",SOYBEANS,2015-09-06," "," "," "," "," "," "," "," "," ",97,98,98,33,35,23,5,8,3," "," "," "," "," "
2015,IOWA,19,"  ","   ","WEEK #37",SOYBEANS,2015-09-13," "," "," "," "," "," "," "," "," "," "," "," ",62,59,47,18,22,12,0,1,0," "," "
