YEAR,LOCATION,STATE_ANSI,AREA_OPERATED_IN_ACRES,AREA_OPERATED_IN_ACRES_/_OPERATION,OPERATIONS_IN_OPERATIONS,AREA_HARVESTED_IN_ACRES,AREA_PLANTED_IN_ACRES,PRODUCTION_IN_BU,PRODUCTION_IN_$,PRICE_RECEIVED_IN_$_/_BU,CONDITION_IN_PCT_VERY_POOR,CONDITION_IN_PCT_GOOD,CONDITION_IN_PCT_FAIR,CONDITION_IN_PCT_POOR,CONDITION_IN_PCT_EXCELLENT,CONDITION_5_YEAR_AVG_IN_PCT_EXCELLENT,CONDITION_5_YEAR_AVG_IN_PCT_GOOD,CONDITION_5_YEAR_AVG_IN_PCT_POOR,CONDITION_5_YEAR_AVG_IN_PCT_VERY_POOR,CONDITION_5_YEAR_AVG_IN_PCT_FAIR,CONDITION_PREVIOUS_YEAR_IN_PCT_POOR,CONDITION_PREVIOUS_YEAR_IN_PCT_GOOD,CONDITION_PREVIOUS_YEAR_IN_PCT_VERY_POOR,CONDITION_PREVIOUS_YEAR_IN_PCT_EXCELLENT,CONDITION_PREVIOUS_YEAR_IN_PCT_FAIR,YIELD_IN_BU_/_ACRE,NITROGEN,PHOSPHATE,POTASH,SULFUR,APPLICATIONS_IN_LB_FERTILIZER_NITROGEN,APPLICATIONS_IN_LB_FERTILIZER_PHOSPHATE,APPLICATIONS_IN_LB_FERTILIZER_POTASH,APPLICATIONS_IN_LB_FERTILIZER_SULFUR,APPLICATIONS_IN_LB_/_ACRE_/_APPLICATION_AVG_FERTILIZER_NITROGEN,APPLICATIONS_IN_LB_/_ACRE_/_APPLICATION_AVG_FERTILIZER_PHOSPHATE,APPLICATIONS_IN_LB_/_ACRE_/_APPLICATION_AVG_FERTILIZER_POTASH,APPLICATIONS_IN_LB_/_ACRE_/_APPLICATION_AVG_FERTILIZER_SULFUR,APPLICATIONS_IN_LB_/_ACRE_/_YEAR_AVG_FERTILIZER_NITROGEN,APPLICATIONS_IN_LB_/_ACRE_/_YEAR_AVG_FERTILIZER_PHOSPHATE,APPLICATIONS_IN_LB_/_ACRE_/_YEAR_AVG_FERTILIZER_POTASH,APPLICATIONS_IN_LB_/_ACRE_/_YEAR_AVG_FERTILIZER_SULFUR,APPLICATIONS_IN_NUMBER_AVG_FERTILIZER_NITROGEN,APPLICATIONS_IN_NUMBER_AVG_FERTILIZER_PHOSPHATE,APPLICATIONS_IN_NUMBER_AVG_FERTILIZER_POTASH,APPLICATIONS_IN_NUMBER_AVG_FERTILIZER_SULFUR,TREATED_IN_PCT_OF_AREA_PLANTED_AVG_FERTILIZER_NITROGEN,TREATED_IN_PCT_OF_AREA_PLANTED_AVG_FERTILIZER_PHOSPHATE,TREATED_IN_PCT_OF_AREA_PLANTED_AVG_FERTILIZER_POTASH,TREATED_IN_PCT_OF_AREA_PLANTED_AVG_FERTILIZER_SULFUR
2003,ARKANSAS,5,14300000.0,301,47500,3150000.0,3200000.0,122850000.0,722358000.0,7.11,3.0,43.0,29.0,8.0,15.0,,,,,,,,,,,39.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2003,DELAWARE,10,530000.0,230,2300,178000.0,180000.0,6408000.0,49021000.0,7.65,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,36.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2003,FLORIDA,12,10040000.0,228,44000,17000.0,19000.0,578000.0,3237000.0,6.9,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,34.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2003,GEORGIA,13,10800000.0,219,49300,270000.0,280000.0,8370000.0,47709000.0,7.47,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,31.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2003,ILLINOIS,17,27400000.0,375,73000,10260000.0,10300000.0,379620000.0,2850946000.0,7.51,2.0,49.0,29.0,7.0,11.0,,,,,,,,,,,37.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2003,INDIANA,18,15000000.0,252,59500,5520000.0,5550000.0,284280000.0,1609025000.0,7.67,5.0,46.0,31.0,9.0,9.0,,,,,,,,,,,51.5,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2003,IOWA,19,31600000.0,351,90000,10550000.0,10600000.0,342875000.0,2640138000.0,7.7,2.0,54.0,20.0,5.0,12.0,,,,,,,,,,,32.5,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2003,KANSAS,20,47000000.0,729,64500,2710000.0,2800000.0,111110000.0,598883000.0,7.68,8.0,23.0,35.0,22.0,1.0,,,,,,,,,,,41.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2003,KENTUCKY,21,13900000.0,160,87000,1240000.0,1250000.0,53940000.0,399156000.0,7.4,0.0,51.0,19.0,2.0,27.0,,,,,,,,,,,43.5,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2003,LOUISIANA,22,7900000.0,290,27200,990000.0,1100000.0,32670000.0,205494000.0,6.8,4.0,41.0,33.0,13.0,5.0,,,,,,,,,,,33.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2003,MARYLAND,24,2060000.0,170,12100,430000.0,435000.0,15910000.0,121712000.0,7.65,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,37.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2003,MICHIGAN,26,10100000.0,189,53300,1980000.0,2000000.0,75240000.0,430373000.0,7.3,1.0,51.0,29.0,7.0,8.0,,,,,,,,,,,38.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2003,MINNESOTA,27,27600000.0,345,80000,7450000.0,7500000.0,238400000.0,1730784000.0,7.26,2.0,55.0,26.0,6.0,9.0,,,,,,,,,,,32.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2003,MISSISSIPPI,28,11110000.0,260,42800,1640000.0,1670000.0,61500000.0,381300000.0,6.61,0.0,46.0,18.0,3.0,34.0,,,,,,,,,,,37.5,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2003,MISSOURI,29,29900000.0,282,106000,4950000.0,5000000.0,146025000.0,1098108000.0,7.52,14.0,25.0,31.0,24.0,4.0,,,,,,,,,,,29.5,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2003,NEBRASKA,31,45900000.0,946,48500,4750000.0,4800000.0,218500000.0,1210490000.0,7.02,9.0,32.0,31.0,17.0,9.0,,,,,,,,,,,46.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2003,NEW JERSEY,34,810000.0,82,9900,88000.0,90000.0,2992000.0,21991000.0,7.35,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,34.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2003,NEW YORK,36,7590000.0,205,37000,172000.0,175000.0,6708000.0,36223000.0,7.8,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,39.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2003,NORTH CAROLINA,37,9100000.0,170,53500,1400000.0,1450000.0,42000000.0,306180000.0,7.29,1.0,59.0,28.0,5.0,5.0,,,,,,,,,,,30.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2003,NORTH DAKOTA,38,39400000.0,1300,30300,3570000.0,3750000.0,82110000.0,472133000.0,6.62,2.0,55.0,20.0,6.0,16.0,,,,,,,,,,,23.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2003,OHIO,39,14600000.0,188,77600,4280000.0,4300000.0,164780000.0,1186416000.0,7.2,3.0,45.0,30.0,9.0,14.0,,,,,,,,,,,38.5,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2003,OKLAHOMA,40,34000000.0,407,83500,290000.0,320000.0,8700000.0,49590000.0,7.4,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,30.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2003,PENNSYLVANIA,42,7700000.0,132,58200,375000.0,380000.0,15375000.0,112699000.0,7.33,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,41.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2003,SOUTH CAROLINA,45,4860000.0,199,24400,530000.0,540000.0,14310000.0,80136000.0,7.6,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,27.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2003,SOUTH DAKOTA,46,43800000.0,1386,31600,4200000.0,4250000.0,115500000.0,803880000.0,6.96,1.0,52.0,24.0,5.0,11.0,,,,,,,,,,,27.5,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2003,TENNESSEE,47,11500000.0,132,87000,1180000.0,1210000.0,48380000.0,269960000.0,7.05,0.0,58.0,17.0,2.0,19.0,,,,,,,,,,,41.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2003,TEXAS,48,130500000.0,570,229000,185000.0,200000.0,5365000.0,37555000.0,7.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,29.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2003,VIRGINIA,51,8500000.0,179,47500,530000.0,540000.0,20670000.0,109964000.0,7.67,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,39.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2003,WEST VIRGINIA,54,3600000.0,173,20800,15000.0,16000.0,615000.0,4637000.0,7.54,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,41.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2003,WISCONSIN,55,15600000.0,204,76500,1670000.0,1720000.0,46760000.0,332464000.0,7.11,2.0,55.0,24.0,7.0,12.0,,,,,,,,,,,28.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2004,ALABAMA,1,8900000.0,202,44000,190000.0,210000.0,6650000.0,41563000.0,6.25,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,35.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2004,ARKANSAS,5,14200000.0,299,47500,3000000.0,3030000.0,102000000.0,603840000.0,5.88,1.0,46.0,25.0,6.0,22.0,,,,,,,,,,,34.0,1,1,1,0,9300000.0,67200000.0,98400000.0,0.0,22,42,61,0,31,55,81,0,1.4,1.3,1.3,0.0,10,38,38,0
2004,DELAWARE,10,530000.0,230,2300,208000.0,210000.0,8840000.0,47736000.0,5.4,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,42.5,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2004,FLORIDA,12,9830000.0,228,43200,8000.0,9000.0,256000.0,1382000.0,5.6,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,32.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2004,GEORGIA,13,10800000.0,220,49000,175000.0,180000.0,4550000.0,25025000.0,5.7,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2004,ILLINOIS,17,27200000.0,374,72800,9900000.0,9950000.0,495000000.0,2890800000.0,5.84,1.0,54.0,21.0,4.0,19.0,,,,,,,,,,,50.0,1,1,1,0,49500000.0,185100000.0,525200000.0,0.0,22,66,103,0,36,103,164,0,1.6,1.6,1.6,0.0,14,18,32,0
2004,INDIANA,18,14900000.0,251,59300,5380000.0,5400000.0,263620000.0,1523724000.0,5.66,3.0,51.0,19.0,5.0,21.0,,,,,,,,,,,49.0,1,1,1,0,30700000.0,121400000.0,331500000.0,0.0,24,58,100,0,38,88,150,0,1.6,1.5,1.5,0.0,15,25,40,0
2004,IOWA,19,31400000.0,350,89700,10150000.0,10200000.0,497350000.0,2864736000.0,5.76,2.0,51.0,20.0,6.0,19.0,,,,,,,,,,,49.0,1,1,1,0,38400000.0,99800000.0,157200000.0,0.0,24,58,71,0,39,90,103,0,1.6,1.5,1.5,0.0,10,11,15,0
2004,KANSAS,20,46800000.0,726,64500,2850000.0,2900000.0,105450000.0,574703000.0,5.39,0.0,64.0,16.0,3.0,18.0,,,,,,,,,,,37.0,1,1,1,0,22000000.0,34200000.0,7100000.0,0.0,19,32,29,0,36,48,52,0,1.9,1.5,1.8,0.0,22,25,5,0
2004,KENTUCKY,21,13900000.0,164,85000,1300000.0,1310000.0,57200000.0,335764000.0,5.87,0.0,48.0,18.0,4.0,31.0,,,,,,,,,,,44.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2004,LOUISIANA,22,8000000.0,296,27000,850000.0,880000.0,28900000.0,172533000.0,6.29,4.0,35.0,35.0,18.0,5.0,,,,,,,,,,,34.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2004,MARYLAND,24,2060000.0,170,12100,495000.0,500000.0,21285000.0,113875000.0,5.35,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,43.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2004,MICHIGAN,26,10100000.0,190,53200,1990000.0,2000000.0,76615000.0,439004000.0,5.72,3.0,41.0,37.0,10.0,11.0,,,,,,,,,,,38.5,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2004,MINNESOTA,27,27400000.0,344,79600,7050000.0,7300000.0,232650000.0,1372635000.0,5.9,3.0,45.0,36.0,9.0,6.0,,,,,,,,,,,33.0,1,1,1,0,41300000.0,81200000.0,85600000.0,0.0,17,39,46,0,30,60,76,0,1.7,1.5,1.6,0.0,19,18,16,0
2004,MISSISSIPPI,28,11050000.0,262,42200,1590000.0,1610000.0,58035000.0,343567000.0,6.2,0.0,52.0,15.0,5.0,27.0,,,,,,,,,,,36.5,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2004,MISSOURI,29,29700000.0,280,106000,4960000.0,5000000.0,223200000.0,1254384000.0,5.62,2.0,53.0,24.0,6.0,14.0,,,,,,,,,,,45.0,1,1,1,0,23400000.0,128100000.0,206300000.0,0.0,16,49,73,0,24,72,109,0,1.5,1.5,1.5,0.0,20,35,38,0
2004,NEBRASKA,31,45800000.0,948,48300,4660000.0,4700000.0,235330000.0,1306082000.0,5.54,1.0,51.0,25.0,5.0,15.0,,,,,,,,,,,50.5,1,1,1,0,24600000.0,76800000.0,12400000.0,0.0,14,41,27,0,20,57,37,0,1.4,1.4,1.4,0.0,25,28,7,0
2004,NEW JERSEY,34,790000.0,80,9900,103000.0,105000.0,4326000.0,23577000.0,5.45,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,42.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2004,NEW YORK,36,7490000.0,208,36000,188000.0,190000.0,7896000.0,41059000.0,5.4,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,42.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2004,NORTH CAROLINA,37,9000000.0,173,52000,1500000.0,1530000.0,51000000.0,283560000.0,5.56,0.0,63.0,23.0,2.0,11.0,,,,,,,,,,,34.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2004,NORTH DAKOTA,38,39400000.0,1300,30300,2900000.0,2950000.0,105850000.0,568415000.0,5.75,1.0,51.0,32.0,6.0,7.0,,,,,,,,,,,36.5,1,1,1,0,61300000.0,113100000.0,15700000.0,0.0,19,36,26,0,25,48,39,0,1.4,1.3,1.5,0.0,64,63,11,0
2004,OHIO,39,14500000.0,188,77200,4420000.0,4450000.0,207740000.0,1192428000.0,5.74,5.0,43.0,28.0,10.0,13.0,,,,,,,,,,,47.0,1,1,1,0,19000000.0,73000000.0,282000000.0,0.0,14,46,103,0,22,68,148,0,1.5,1.5,1.4,0.0,20,24,43,0
2004,OKLAHOMA,40,34300000.0,411,83500,305000.0,325000.0,7930000.0,43219000.0,5.7,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2004,PENNSYLVANIA,42,7700000.0,132,58200,425000.0,430000.0,19550000.0,106157000.0,5.43,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,46.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2004,SOUTH CAROLINA,45,4870000.0,200,24400,420000.0,430000.0,8610000.0,47786000.0,5.6,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,20.5,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2004,SOUTH DAKOTA,46,43800000.0,1386,31600,4120000.0,4150000.0,140080000.0,781646000.0,5.58,0.0,59.0,21.0,4.0,14.0,,,,,,,,,,,34.0,1,1,1,0,38600000.0,116000000.0,12500000.0,0.0,15,44,22,0,22,62,36,0,1.5,1.4,1.6,0.0,42,45,8,0
2004,TENNESSEE,47,11500000.0,135,85000,1100000.0,1130000.0,41800000.0,239514000.0,5.58,2.0,54.0,15.0,3.0,24.0,,,,,,,,,,,38.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2004,TEXAS,48,130000000.0,568,229000,270000.0,290000.0,8640000.0,50544000.0,5.85,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,32.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2004,VIRGINIA,51,8400000.0,177,47500,510000.0,530000.0,15555000.0,86019000.0,5.32,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,30.5,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2004,WEST VIRGINIA,54,3600000.0,173,20800,18000.0,19000.0,828000.0,4422000.0,5.34,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,46.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2004,WISCONSIN,55,15500000.0,203,76500,1550000.0,1600000.0,53475000.0,304808000.0,5.7,3.0,41.0,25.0,12.0,17.0,,,,,,,,,,,34.5,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2005,ALABAMA,1,8800000.0,202,43500,145000.0,150000.0,4785000.0,28471000.0,5.95,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,33.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2005,ARKANSAS,5,14200000.0,302,47000,3070000.0,3110000.0,107450000.0,688755000.0,5.92,9.0,30.0,35.0,20.0,5.0,,,,,,,,,,,35.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2005,DELAWARE,10,520000.0,226,2300,182000.0,185000.0,4732000.0,26736000.0,5.65,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,26.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2005,FLORIDA,12,9570000.0,228,42000,5000.0,7000.0,135000.0,844000.0,5.4,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,27.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2005,GEORGIA,13,10700000.0,218,49000,140000.0,155000.0,3500000.0,23975000.0,5.5,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,25.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2005,ILLINOIS,17,27000000.0,372,72500,9450000.0,9500000.0,439425000.0,2531088000.0,5.76,11.0,26.0,40.0,19.0,2.0,,,,,,,,,,,46.5,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2005,INDIANA,18,14900000.0,253,59000,5680000.0,5700000.0,284000000.0,1854520000.0,5.78,4.0,44.0,33.0,11.0,7.0,,,,,,,,,,,50.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2005,IOWA,19,31200000.0,351,89000,10000000.0,10050000.0,525000000.0,2908500000.0,5.54,2.0,51.0,21.0,6.0,19.0,,,,,,,,,,,52.5,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2005,KANSAS,20,47160000.0,731,64500,3080000.0,3150000.0,98560000.0,627827000.0,5.45,1.0,49.0,36.0,8.0,6.0,,,,,,,,,,,32.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2005,KENTUCKY,21,14000000.0,167,84000,1240000.0,1250000.0,53320000.0,312455000.0,5.86,2.0,45.0,24.0,9.0,19.0,,,,,,,,,,,43.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2005,LOUISIANA,22,8000000.0,299,26800,840000.0,870000.0,30240000.0,179626000.0,5.97,3.0,42.0,35.0,14.0,5.0,,,,,,,,,,,36.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2005,MARYLAND,24,2060000.0,170,12100,470000.0,480000.0,15980000.0,88369000.0,5.53,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,34.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
2005,MICHIGAN,26,10100000.0,191,53000,1990000.0,2000000.0,91540000.0,573956000.0,5.73,3.0,45.0,30.0,7.0,14.0,,,,,,,,,,,46.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0
