YEAR,LOCATION,"STATE ANSI","ASD CODE","COUNTY ANSI","REFERENCE PERIOD",COMMODITY,DOMAINCAT,"APPLICATIONS in LB","APPLICATIONS in LB / ACRE / APPLICATION, AVG","APPLICATIONS in LB / ACRE / YEAR, AVG","APPLICATIONS in NUMBER, AVG","TREATED in PCT OF AREA PLANTED, AVG"
2017,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","124,100,000",38,40,1,56
2017,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","50,300,000",34,34,1,26
2017,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","5,700,000",23,23,1,4
2017,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","24,300,000",15,19,1.3,59
2017,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","52,500,000",39,43,1.1,56
2017,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","156,000,000",86,91,1.1,80
2017,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","9,100,000",11,14,1.2,31
2018,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","8,100,000",34,35,1,7
2018,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","113,300,000",66,68,1,51
2018,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","155,000,000",83,85,1,56
2018,ARKANSAS,05,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","4,000,000",17,17,1,7
2018,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","60,000,000",19,22,1.2,25
2018,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","350,600,000",68,75,1.1,43
2018,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","733,900,000",105,111,1.1,61
2018,ILLINOIS,17,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","9,700,000",12,17,1.3,5
2018,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","32,000,000",17,19,1.2,28
2018,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","111,100,000",56,56,1,33
2018,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","309,500,000",103,105,1,50
2018,INDIANA,18,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","2,900,000",5,5,1.1,10
2018,IOWA,19,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","17,200,000",10,14,1.4,13
2018,IOWA,19,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","125,900,000",55,59,1.1,21
2018,IOWA,19,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","276,300,000",86,86,1,32
2018,IOWA,19,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","16,300,000",17,20,1.2,8
2018,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","22,800,000",15,17,1.1,29
2018,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","76,900,000",41,43,1.1,38
2018,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","48,700,000",50,57,1.2,18
2018,KANSAS,20,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","4,700,000",10,10,1,10
2018,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","21,300,000",30,33,1.1,32
2018,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","109,900,000",74,74,1,74
2018,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","186,700,000",107,109,1,85
2018,KENTUCKY,21,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","3,000,000",28,31,1.1,5
2018,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","4,300,000",31,33,1,10
2018,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","31,100,000",57,57,1,41
2018,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","51,800,000",71,75,1.1,51
2018,LOUISIANA,22,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","2,000,000",15,15,1,10
2018,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","16,900,000",13,15,1.2,50
2018,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","45,700,000",40,42,1.1,48
2018,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","155,600,000",82,88,1.1,77
2018,MICHIGAN,26,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","8,900,000",19,21,1.1,18
2018,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","32,800,000",13,14,1.1,29
2018,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","124,900,000",46,46,1,35
2018,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","191,400,000",68,68,1,36
2018,MINNESOTA,27,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","11,500,000",12,13,1.1,11
2018,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","2,600,000",18,21,1.2,6
2018,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","43,800,000",63,63,1,31
2018,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","99,900,000",100,103,1,44
2018,MISSISSIPPI,28,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","1,800,000",12,12,1,6
2018,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","11,600,000",17,18,1.1,11
2018,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","89,100,000",44,46,1,33
2018,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","193,000,000",75,75,1,44
2018,MISSOURI,29,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","2,900,000",9,9,1,6
2018,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","29,500,000",14,14,1,36
2018,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","154,200,000",61,62,1,43
2018,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","53,100,000",48,51,1.1,18
2018,NEBRASKA,31,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","11,000,000",11,11,1,17
2018,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","17,500,000",19,23,1.2,46
2018,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","28,400,000",35,39,1.1,45
2018,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","83,800,000",68,73,1.1,70
2018,"NORTH CAROLINA",37,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","3,100,000",18,20,1.1,9
2018,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","39,100,000",10,10,1,55
2018,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","145,700,000",34,34,1,62
2018,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","20,400,000",16,16,1,18
2018,"NORTH DAKOTA",38,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","6,600,000",8,8,1,12
2018,OHIO,39,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","22,800,000",12,14,1.1,33
2018,OHIO,39,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","107,500,000",58,59,1,37
2018,OHIO,39,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","295,100,000",97,103,1.1,57
2018,OHIO,39,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","1,400,000",5,8,1.5,4
2018,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","28,900,000",11,12,1.1,42
2018,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","141,400,000",45,46,1,55
2018,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","53,100,000",33,34,1,28
2018,"SOUTH DAKOTA",46,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","5,600,000",8,8,1,13
2018,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","26,700,000",24,24,1,65
2018,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","89,300,000",67,69,1,76
2018,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","107,400,000",85,87,1,72
2018,TENNESSEE,47,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","3,100,000",9,9,1,21
2018,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","6,300,000",19,20,1.1,53
2018,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","15,400,000",45,46,1,56
2018,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","34,700,000",86,89,1,65
2018,VIRGINIA,51,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","1,100,000",7,7,1,27
2018,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (NITROGEN)","15,900,000",16,20,1.3,37
2018,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (PHOSPHATE)","70,000,000",62,63,1,50
2018,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (POTASH)","171,900,000",105,106,1,74
2018,WISCONSIN,55,"  ","   ",YEAR,SOYBEANS,"FERTILIZER: (SULFUR)","11,700,000",17,19,1.1,29
