YEAR,LOCATION,"STATE ANSI","ASD CODE","COUNTY ANSI","REFERENCE PERIOD",COMMODITY,"CONDITION in PCT VERY POOR","CONDITION in PCT GOOD","CONDITION in PCT FAIR","CONDITION in PCT POOR","CONDITION in PCT EXCELLENT","CONDITION, 5 YEAR AVG in PCT EXCELLENT","CONDITION, 5 YEAR AVG in PCT GOOD","CONDITION, 5 YEAR AVG in PCT POOR","CONDITION, 5 YEAR AVG in PCT VERY POOR","CONDITION, 5 YEAR AVG in PCT FAIR","CONDITION, PREVIOUS YEAR in PCT POOR","CONDITION, PREVIOUS YEAR in PCT GOOD","CONDITION, PREVIOUS YEAR in PCT VERY POOR","CONDITION, PREVIOUS YEAR in PCT EXCELLENT","CONDITION, PREVIOUS YEAR in PCT FAIR"
2016,WISCONSIN,55,"  ","   ","WEEK #37",SOYBEANS,1,46,12,2,39,19,42,10,5,24,5,54,1,27,13
2016,WISCONSIN,55,"  ","   ","WEEK #38",SOYBEANS,1,46,12,3,38,19,44,9,4,24,4,54,1,27,14
2016,WISCONSIN,55,"  ","   ","WEEK #39",SOYBEANS,1,46,12,3,38,20,42,10,4,24,4,54,1,27,14
2016,WISCONSIN,55,"  ","   ","WEEK #40",SOYBEANS,1,45,12,3,39," "," "," "," "," ",4,54,1,27,14
2016,WISCONSIN,55,"  ","   ","WEEK #41",SOYBEANS,1,44,11,3,41," "," "," "," "," ",4,51,1,29,15
2017,ALABAMA,01,"  ","   ","WEEK #20",SOYBEANS,0,83,15,1,1," "," "," "," "," "," "," "," "," "," "
2017,ALABAMA,01,"  ","   ","WEEK #21",SOYBEANS,0,84,8,2,6," "," "," "," "," ",1,62,0,0,37
2017,ALABAMA,01,"  ","   ","WEEK #22",SOYBEANS,0,77,11,0,12,4,72,1,0,23,5,52,0,4,39
2017,ALABAMA,01,"  ","   ","WEEK #23",SOYBEANS,0,81,11,1,7,5,70,3,0,22,6,51,0,5,38
2017,ALABAMA,01,"  ","   ","WEEK #24",SOYBEANS,0,72,16,0,12,5,62,5,0,28,6,51,1,5,37
2017,ALABAMA,01,"  ","   ","WEEK #25",SOYBEANS,0,78,14,1,7,5,56,7,1,31,7,49,2,2,40
2017,ALABAMA,01,"  ","   ","WEEK #26",SOYBEANS,0,69,21,2,8,6,54,8,2,30,13,46,2,3,36
2017,ALABAMA,01,"  ","   ","WEEK #27",SOYBEANS,1,77,12,1,9,7,53,5,2,33,14,44,3,2,37
2017,ALABAMA,01,"  ","   ","WEEK #28",SOYBEANS,0,80,10,0,10,7,56,7,1,29,15,44,2,3,36
2017,ALABAMA,01,"  ","   ","WEEK #29",SOYBEANS,1,74,13,1,11,8,57,6,1,28,14,47,1,3,35
2017,ALABAMA,01,"  ","   ","WEEK #30",SOYBEANS,1,73,13,2,11,9,53,7,1,30,13,44,1,6,36
2017,ALABAMA,01,"  ","   ","WEEK #31",SOYBEANS,0,73,11,1,15,9,53,7,1,30,12,45,1,7,35
2017,ALABAMA,01,"  ","   ","WEEK #32",SOYBEANS,0,68,10,0,22,10,53,7,1,29,12,44,1,8,35
2017,ALABAMA,01,"  ","   ","WEEK #33",SOYBEANS,0,61,12,1,26,10,55,6,0,29,11,45,0,9,35
2017,ALABAMA,01,"  ","   ","WEEK #34",SOYBEANS,1,57,11,1,30,13,56,5,0,26,10,45,0,10,35
2017,ALABAMA,01,"  ","   ","WEEK #35",SOYBEANS,0,56,10,0,34,13,55,4,0,28,11,44,0,10,35
2017,ALABAMA,01,"  ","   ","WEEK #36",SOYBEANS,0,56,8,0,36,14,56,4,0,26,11,44,1,10,34
2017,ALABAMA,01,"  ","   ","WEEK #37",SOYBEANS,0,60,10,1,29,14,55,4,0,27,11,43,1,10,35
2017,ALABAMA,01,"  ","   ","WEEK #38",SOYBEANS,0,55,12,1,32,14,55,5,1,25,14,41,3,9,33
2017,ALABAMA,01,"  ","   ","WEEK #39",SOYBEANS,0,56,13,2,29,13,56,5,1,25,14,40,3,8,35
2017,ALABAMA,01,"  ","   ","WEEK #40",SOYBEANS,0,60,12,2,26,14,53,5,1,27,15,39,3,8,35
2017,ALABAMA,01,"  ","   ","WEEK #41",SOYBEANS,0,63,11,1,25,13,55,5,1,26,17,36,4,6,37
2017,ALABAMA,01,"  ","   ","WEEK #42",SOYBEANS,0,60,13,2,25," "," "," "," "," "," "," "," "," "," "
2017,ARKANSAS,05,"  ","   ","WEEK #20",SOYBEANS,3,47,33,5,12," "," "," "," "," ",1,44,7,15,33
2017,ARKANSAS,05,"  ","   ","WEEK #21",SOYBEANS,2,50,29,7,12," "," "," "," "," ",3,42,4,12,39
2017,ARKANSAS,05,"  ","   ","WEEK #22",SOYBEANS,2,51,28,7,12," "," "," "," "," ",4,43,5,12,36
2017,ARKANSAS,05,"  ","   ","WEEK #23",SOYBEANS,1,51,26,4,18,12,44,7,4,33,7,41,6,13,33
2017,ARKANSAS,05,"  ","   ","WEEK #24",SOYBEANS,1,56,23,5,15,13,44,7,4,32,5,44,6,13,32
2017,ARKANSAS,05,"  ","   ","WEEK #25",SOYBEANS,2,56,24,5,13,13,43,8,4,32,6,43,6,13,32
2017,ARKANSAS,05,"  ","   ","WEEK #26",SOYBEANS,2,56,23,5,14,14,41,9,5,31,6,42,7,13,32
2017,ARKANSAS,05,"  ","   ","WEEK #27",SOYBEANS,2,56,22,6,14,14,41,10,5,30,7,43,7,13,30
2017,ARKANSAS,05,"  ","   ","WEEK #28",SOYBEANS,0,56,24,5,15,14,42,10,5,29,7,43,7,13,30
2017,ARKANSAS,05,"  ","   ","WEEK #29",SOYBEANS,2,52,24,5,17,14,42,10,5,29,7,44,7,13,29
2017,ARKANSAS,05,"  ","   ","WEEK #30",SOYBEANS,1,53,24,5,17,15,43,10,5,27,7,44,7,14,28
2017,ARKANSAS,05,"  ","   ","WEEK #31",SOYBEANS,1,54,24,5,16,15,42,10,4,29,6,45,6,15,28
2017,ARKANSAS,05,"  ","   ","WEEK #32",SOYBEANS,1,52,24,6,17,15,42,10,5,28,6,45,7,15,27
2017,ARKANSAS,05,"  ","   ","WEEK #33",SOYBEANS,2,50,25,6,17,15,42,10,5,28,7,45,7,15,26
2017,ARKANSAS,05,"  ","   ","WEEK #34",SOYBEANS,2,53,20,7,18,15,41,10,5,29,9,44,8,14,25
2017,ARKANSAS,05,"  ","   ","WEEK #35",SOYBEANS,2,53,21,7,17,15,44,9,4,28,9,43,8,15,25
2017,ARKANSAS,05,"  ","   ","WEEK #36",SOYBEANS,2,51,23,7,17,16,44,9,4,27,10,43,8,15,24
2017,ARKANSAS,05,"  ","   ","WEEK #37",SOYBEANS,2,49,27,5,17,16,43,9,4,28,10,42,8,16,24
2017,ARKANSAS,05,"  ","   ","WEEK #38",SOYBEANS,2,49,25,6,18,15,43,9,4,29,7,44,7,16,26
2017,ARKANSAS,05,"  ","   ","WEEK #39",SOYBEANS,2,46,27,6,19,15,43,10,4,28,10,43,7,14,26
2017,ARKANSAS,05,"  ","   ","WEEK #40",SOYBEANS,2,47,27,6,18," "," "," "," "," ",9,41,9,11,30
2017,ARKANSAS,05,"  ","   ","WEEK #41",SOYBEANS,2,47,27,6,18," "," "," "," "," ",9,41,9,11,30
2017,ARKANSAS,05,"  ","   ","WEEK #42",SOYBEANS,2,47,27,6,18," "," "," "," "," ",9,41,9,11,30
2017,DELAWARE,10,"  ","   ","WEEK #25",SOYBEANS,0,83,0,0,17," "," "," "," "," "," "," "," "," "," "
2017,DELAWARE,10,"  ","   ","WEEK #26",SOYBEANS,0,65,20,2,13," "," "," "," "," ",10,52,2,19,17
2017,DELAWARE,10,"  ","   ","WEEK #27",SOYBEANS,0,45,29,5,21," "," "," "," "," ",10,52,2,19,17
2017,DELAWARE,10,"  ","   ","WEEK #28",SOYBEANS,0,69,20,3,8,14,57,8,1,20,10,51,2,19,18
2017,DELAWARE,10,"  ","   ","WEEK #29",SOYBEANS,0,68,24,3,5,14,50,10,3,23,12,47,2,19,20
2017,DELAWARE,10,"  ","   ","WEEK #30",SOYBEANS,0,65,26,1,8,13,50,10,3,24,8,52,2,17,21
2017,DELAWARE,10,"  ","   ","WEEK #31",SOYBEANS,0,65,23,2,10,15,50,8,3,24,6,54,1,15,24
2017,DELAWARE,10,"  ","   ","WEEK #32",SOYBEANS,1,53,26,4,16,15,50,8,2,25,6,53,2,16,23
2017,DELAWARE,10,"  ","   ","WEEK #33",SOYBEANS,0,65,27,1,7,16,53,7,2,22,9,49,1,18,23
2017,DELAWARE,10,"  ","   ","WEEK #34",SOYBEANS,1,56,23,4,16,15,44,10,3,28,15,35,3,15,32
2017,DELAWARE,10,"  ","   ","WEEK #35",SOYBEANS,0,53,22,3,22,17,40,12,4,27,13,40,6,15,26
2017,DELAWARE,10,"  ","   ","WEEK #36",SOYBEANS,0,50,23,4,23,17,36,14,5,28,22,27,11,15,25
2017,DELAWARE,10,"  ","   ","WEEK #37",SOYBEANS,0,55,21,3,21,20,36,14,6,24,19,29,16,15,21
2017,DELAWARE,10,"  ","   ","WEEK #38",SOYBEANS,2,56,15,4,23,18,34,16,7,25,19,30,13,15,23
2017,DELAWARE,10,"  ","   ","WEEK #39",SOYBEANS,0,42,29,9,20,19,35,15,7,24,17,32,13,15,23
2017,DELAWARE,10,"  ","   ","WEEK #40",SOYBEANS,1,46,29,12,12,17,38,13,6,26,17,32,14,15,22
2017,DELAWARE,10,"  ","   ","WEEK #41",SOYBEANS,0,52,27,9,12,17,38,12,6,27,17,32,14,13,24
2017,DELAWARE,10,"  ","   ","WEEK #42",SOYBEANS,1,48,27,12,12," "," "," "," "," ",18,32,15,12,23
2017,DELAWARE,10,"  ","   ","WEEK #43",SOYBEANS,0,66,22,5,7," "," "," "," "," ",19,32,14,12,23
2017,DELAWARE,10,"  ","   ","WEEK #44",SOYBEANS,1,66,22,5,6," "," "," "," "," ",19,32,14,12,23
2017,GEORGIA,13,"  ","   ","WEEK #24",SOYBEANS,0,71,20,2,7,7,60,3,0,30,5,61,1,7,26
2017,GEORGIA,13,"  ","   ","WEEK #25",SOYBEANS,0,68,19,2,11,8,55,5,1,31,6,57,1,8,28
2017,GEORGIA,13,"  ","   ","WEEK #26",SOYBEANS,0,69,17,2,12,7,55,6,1,31,7,57,1,7,28
2017,GEORGIA,13,"  ","   ","WEEK #27",SOYBEANS,0,65,19,2,14,7,56,5,1,31,8,52,1,7,32
2017,GEORGIA,13,"  ","   ","WEEK #28",SOYBEANS,0,67,17,2,14,7,54,6,1,32,9,49,2,6,34
2017,GEORGIA,13,"  ","   ","WEEK #29",SOYBEANS,1,65,17,2,15,7,53,7,1,32,10,48,2,6,34
2017,GEORGIA,13,"  ","   ","WEEK #30",SOYBEANS,1,66,18,2,13,7,53,7,2,31,10,47,3,7,33
2017,GEORGIA,13,"  ","   ","WEEK #31",SOYBEANS,1,66,18,2,13,8,52,7,2,31,10,47,4,7,32
2017,GEORGIA,13,"  ","   ","WEEK #32",SOYBEANS,1,66,18,2,13,8,52,7,1,32,10,46,3,8,33
2017,GEORGIA,13,"  ","   ","WEEK #33",SOYBEANS,1,66,19,2,12,8,53,7,2,30,11,45,4,7,33
2017,GEORGIA,13,"  ","   ","WEEK #34",SOYBEANS,1,65,20,3,11,9,53,7,2,29,12,44,3,7,34
2017,GEORGIA,13,"  ","   ","WEEK #35",SOYBEANS,1,63,23,4,9,9,51,8,2,30,13,43,4,7,33
2017,GEORGIA,13,"  ","   ","WEEK #36",SOYBEANS,0,62,23,5,10,10,48,8,3,31,13,42,4,7,34
2017,GEORGIA,13,"  ","   ","WEEK #37",SOYBEANS,2,56,27,7,8,9,51,8,2,30,13,41,4,7,35
2017,GEORGIA,13,"  ","   ","WEEK #38",SOYBEANS,1,57,27,7,8,8,50,8,2,32,13,40,5,7,35
2017,GEORGIA,13,"  ","   ","WEEK #39",SOYBEANS,1,60,25,6,8,9,50,8,2,31,14,40,5,6,35
2017,GEORGIA,13,"  ","   ","WEEK #40",SOYBEANS,1,59,25,6,9,9,48,8,3,32,14,39,5,6,36
2017,GEORGIA,13,"  ","   ","WEEK #41",SOYBEANS,1,59,25,7,8,8,48,9,3,32,15,39,5,6,35
2017,GEORGIA,13,"  ","   ","WEEK #42",SOYBEANS,1,59,25,7,8,8,48,9,3,32,15,38,6,6,35
2017,GEORGIA,13,"  ","   ","WEEK #43",SOYBEANS,1,57,27,7,8,8,48,9,3,32,16,36,7,5,36
2017,GEORGIA,13,"  ","   ","WEEK #44",SOYBEANS,2,57,27,7,7," "," "," "," "," "," "," "," "," "," "
2017,ILLINOIS,17,"  ","   ","WEEK #23",SOYBEANS,2,57,23,9,9,12,54,5,2,27,3,62,1,13,21
2017,ILLINOIS,17,"  ","   ","WEEK #24",SOYBEANS,2,56,24,7,11,13,49,7,3,28,4,61,1,14,20
2017,ILLINOIS,17,"  ","   ","WEEK #25",SOYBEANS,2,59,22,6,11,12,48,8,4,28,5,57,2,14,22
2017,ILLINOIS,17,"  ","   ","WEEK #26",SOYBEANS,2,59,22,6,11,11,48,10,5,26,5,56,2,15,22
2017,ILLINOIS,17,"  ","   ","WEEK #27",SOYBEANS,2,56,24,8,10,11,46,10,6,27,5,58,2,16,19
2017,ILLINOIS,17,"  ","   ","WEEK #28",SOYBEANS,2,56,23,8,11,12,45,10,7,26,4,59,2,17,18
2017,ILLINOIS,17,"  ","   ","WEEK #29",SOYBEANS,4,46,27,10,13,12,44,11,8,25,4,58,2,19,17
2017,ILLINOIS,17,"  ","   ","WEEK #30",SOYBEANS,3,52,22,9,14,14,43,11,8,24,4,56,2,21,17
2017,ILLINOIS,17,"  ","   ","WEEK #31",SOYBEANS,4,53,24,8,11,14,44,10,8,24,3,58,2,21,16
2017,ILLINOIS,17,"  ","   ","WEEK #32",SOYBEANS,3,52,26,8,11,14,44,10,7,25,3,59,1,21,16
2017,ILLINOIS,17,"  ","   ","WEEK #33",SOYBEANS,3,52,28,9,8,12,44,11,7,26,3,58,1,21,17
2017,ILLINOIS,17,"  ","   ","WEEK #34",SOYBEANS,4,50,29,10,7,13,43,10,6,28,4,56,2,22,16
2017,ILLINOIS,17,"  ","   ","WEEK #35",SOYBEANS,5,49,29,8,9,12,43,11,6,28,4,58,2,21,15
2017,ILLINOIS,17,"  ","   ","WEEK #36",SOYBEANS,5,49,30,8,8,13,43,11,6,27,4,58,2,21,15
2017,ILLINOIS,17,"  ","   ","WEEK #37",SOYBEANS,5,46,32,10,7,13,44,11,6,26,3,59,2,21,15
2017,ILLINOIS,17,"  ","   ","WEEK #38",SOYBEANS,5,48,29,10,8," "," "," "," "," ",3,57,2,23,15
2017,ILLINOIS,17,"  ","   ","WEEK #39",SOYBEANS,5,47,27,9,12," "," "," "," "," ",3,56,2,24,15
2017,ILLINOIS,17,"  ","   ","WEEK #40",SOYBEANS,5,50,24,8,13," "," "," "," "," ",3,58,1,24,14
2017,ILLINOIS,17,"  ","   ","WEEK #41",SOYBEANS,7,41,23,10,19," "," "," "," "," ",3,58,1,24,14
2017,INDIANA,18,"  ","   ","WEEK #23",SOYBEANS,2,44,37,10,7,12,52,6,2,28,2,62,1,13,22
2017,INDIANA,18,"  ","   ","WEEK #24",SOYBEANS,2,45,37,9,7,11,48,9,4,28,4,58,1,14,23
2017,INDIANA,18,"  ","   ","WEEK #25",SOYBEANS,3,44,36,10,7,12,45,11,5,27,5,59,1,15,20
2017,INDIANA,18,"  ","   ","WEEK #26",SOYBEANS,3,44,36,10,7,12,44,12,6,26,5,56,1,16,22
2017,INDIANA,18,"  ","   ","WEEK #27",SOYBEANS,4,42,36,10,8,13,41,13,7,26,5,55,1,17,22
2017,INDIANA,18,"  ","   ","WEEK #28",SOYBEANS,4,41,36,11,8,13,41,12,7,27,5,53,2,19,21
2017,INDIANA,18,"  ","   ","WEEK #29",SOYBEANS,5,38,36,12,9,14,41,12,7,26,5,52,2,21,20
2017,INDIANA,18,"  ","   ","WEEK #30",SOYBEANS,4,41,34,11,10,14,42,11,7,26,4,54,2,21,19
2017,INDIANA,18,"  ","   ","WEEK #31",SOYBEANS,4,43,32,10,11,14,42,12,7,25,5,55,2,19,19
2017,INDIANA,18,"  ","   ","WEEK #32",SOYBEANS,4,45,30,10,11,14,42,11,6,27,6,53,2,18,21
2017,INDIANA,18,"  ","   ","WEEK #33",SOYBEANS,4,43,32,11,10,14,42,11,6,27,5,55,2,19,19
2017,INDIANA,18,"  ","   ","WEEK #34",SOYBEANS,5,42,31,11,11,13,41,11,6,29,5,55,2,20,18
2017,INDIANA,18,"  ","   ","WEEK #35",SOYBEANS,5,42,31,11,11,13,41,12,6,28,5,55,2,20,18
2017,INDIANA,18,"  ","   ","WEEK #36",SOYBEANS,4,41,33,11,11,13,42,11,6,28,5,54,2,21,18
2017,INDIANA,18,"  ","   ","WEEK #37",SOYBEANS,4,42,33,11,10,13,42,11,6,28,5,55,2,20,18
2017,INDIANA,18,"  ","   ","WEEK #38",SOYBEANS,4,43,32,11,10,15,42,10,6,27,5,54,2,21,18
2017,INDIANA,18,"  ","   ","WEEK #39",SOYBEANS,5,41,31,11,12,15,43,10,6,26,5,55,2,21,17
2017,INDIANA,18,"  ","   ","WEEK #40",SOYBEANS,4,43,31,10,12,17,44,9,5,25,5,56,1,22,16
2017,INDIANA,18,"  ","   ","WEEK #41",SOYBEANS,4,45,29,9,13," "," "," "," "," ",5,55,1,22,17
2017,IOWA,19,"  ","   ","WEEK #22",SOYBEANS,1,62,23,3,11," "," "," "," "," ",2,69,0,11,18
2017,IOWA,19,"  ","   ","WEEK #23",SOYBEANS,1,64,23,3,9,13,57,5,2,23,2,67,0,14,17
2017,IOWA,19,"  ","   ","WEEK #24",SOYBEANS,1,64,22,3,10,14,57,5,1,23,3,66,0,14,17
2017,IOWA,19,"  ","   ","WEEK #25",SOYBEANS,1,63,21,4,11,14,55,6,2,23,4,63,1,14,18
2017,IOWA,19,"  ","   ","WEEK #26",SOYBEANS,1,61,22,5,11,13,54,6,2,25,4,63,1,14,18
2017,IOWA,19,"  ","   ","WEEK #27",SOYBEANS,2,57,24,7,10,14,51,7,2,26,4,61,1,16,18
2017,IOWA,19,"  ","   ","WEEK #28",SOYBEANS,2,54,27,8,9,14,49,8,3,26,3,62,1,18,16
2017,IOWA,19,"  ","   ","WEEK #29",SOYBEANS,2,53,28,8,9,14,47,9,4,26,3,60,1,21,15
2017,IOWA,19,"  ","   ","WEEK #30",SOYBEANS,3,51,28,9,9,14,48,9,4,25,2,61,1,22,14
2017,IOWA,19,"  ","   ","WEEK #31",SOYBEANS,3,50,29,9,9,15,47,9,4,25,3,58,1,24,14
2017,IOWA,19,"  ","   ","WEEK #32",SOYBEANS,4,49,29,11,7,15,46,9,5,25,3,59,1,24,13
2017,IOWA,19,"  ","   ","WEEK #33",SOYBEANS,4,49,28,10,9,15,45,10,5,25,3,58,1,24,14
2017,IOWA,19,"  ","   ","WEEK #34",SOYBEANS,3,51,28,9,9,15,44,10,5,26,3,58,1,24,14
2017,IOWA,19,"  ","   ","WEEK #35",SOYBEANS,3,51,26,10,10,14,44,11,5,26,3,58,1,24,14
2017,IOWA,19,"  ","   ","WEEK #36",SOYBEANS,3,52,26,10,9,14,44,11,5,26,3,58,1,24,14
2017,IOWA,19,"  ","   ","WEEK #37",SOYBEANS,4,50,27,11,8,15,44,10,5,26,3,57,1,24,15
2017,IOWA,19,"  ","   ","WEEK #38",SOYBEANS,3,51,27,10,9,15,45,10,5,25,3,58,1,23,15
2017,IOWA,19,"  ","   ","WEEK #39",SOYBEANS,3,52,27,9,9,15,45,10,5,25,3,57,1,24,15
2017,IOWA,19,"  ","   ","WEEK #40",SOYBEANS,3,51,26,9,11," "," "," "," "," ",3,56,1,25,15
2017,IOWA,19,"  ","   ","WEEK #41",SOYBEANS,3,52,25,9,11," "," "," "," "," ",3,56,1,25,15
2017,IOWA,19,"  ","   ","WEEK #42",SOYBEANS,3,54,25,8,10," "," "," "," "," "," "," "," "," "," "
2017,KANSAS,20,"  ","   ","WEEK #23",SOYBEANS,0,57,38,2,3,4,51,6,1,38,2,63,0,4,31
2017,KANSAS,20,"  ","   ","WEEK #24",SOYBEANS,1,63,30,2,4,4,51,6,1,38,3,61,1,4,31
2017,KANSAS,20,"  ","   ","WEEK #25",SOYBEANS,0,63,29,2,6,4,49,7,2,38,6,55,2,4,33
2017,KANSAS,20,"  ","   ","WEEK #26",SOYBEANS,1,61,29,3,6,4,47,9,3,37,6,56,2,4,32
2017,KANSAS,20,"  ","   ","WEEK #27",SOYBEANS,1,59,31,4,5,4,43,10,4,39,6,52,2,5,35
2017,KANSAS,20,"  ","   ","WEEK #28",SOYBEANS,1,54,35,5,5,4,42,11,5,38,6,54,1,6,33
2017,KANSAS,20,"  ","   ","WEEK #29",SOYBEANS,1,51,38,6,4,5,39,13,6,37,8,50,2,6,34
2017,KANSAS,20,"  ","   ","WEEK #30",SOYBEANS,1,48,41,7,3,5,40,13,7,35,7,52,2,6,33
2017,KANSAS,20,"  ","   ","WEEK #31",SOYBEANS,2,49,38,7,4,6,41,13,8,32,6,54,1,7,32
2017,KANSAS,20,"  ","   ","WEEK #32",SOYBEANS,2,47,38,8,5,6,41,13,9,31,6,55,1,8,30
2017,KANSAS,20,"  ","   ","WEEK #33",SOYBEANS,2,49,35,8,6,7,40,13,9,31,5,56,1,9,29
2017,KANSAS,20,"  ","   ","WEEK #34",SOYBEANS,2,46,36,9,7,7,40,13,9,31,4,55,1,13,27
2017,KANSAS,20,"  ","   ","WEEK #35",SOYBEANS,2,47,35,9,7,7,39,13,9,32,4,55,1,14,26
2017,KANSAS,20,"  ","   ","WEEK #36",SOYBEANS,4,43,35,12,6,8,38,14,8,32,4,55,1,15,25
2017,KANSAS,20,"  ","   ","WEEK #37",SOYBEANS,5,40,37,13,5,8,38,13,9,32,4,55,1,15,25
2017,KANSAS,20,"  ","   ","WEEK #38",SOYBEANS,5,38,37,15,5,8,39,13,8,32,4,56,1,15,24
2017,KANSAS,20,"  ","   ","WEEK #39",SOYBEANS,6,38,38,13,5,8,39,13,8,32,4,55,1,16,24
2017,KANSAS,20,"  ","   ","WEEK #40",SOYBEANS,5,41,35,14,5,9,39,13,8,31,4,55,1,16,24
2017,KANSAS,20,"  ","   ","WEEK #41",SOYBEANS,5,39,37,14,5,9,39,13,8,31,4,55,1,16,24
2017,KANSAS,20,"  ","   ","WEEK #42",SOYBEANS,5,41,36,12,6," "," "," "," "," ",4,55,1,17,23
2017,KENTUCKY,21,"  ","   ","WEEK #23",SOYBEANS,1,68,18,4,9,12,61,4,1,22,3,66,1,10,20
2017,KENTUCKY,21,"  ","   ","WEEK #24",SOYBEANS,1,67,19,2,11,13,60,5,2,20,3,66,1,11,19
2017,KENTUCKY,21,"  ","   ","WEEK #25",SOYBEANS,1,71,17,3,8,12,56,7,4,21,3,65,1,13,18
2017,KENTUCKY,21,"  ","   ","WEEK #26",SOYBEANS,1,69,16,3,11,13,54,10,5,18,3,69,1,11,16
2017,KENTUCKY,21,"  ","   ","WEEK #27",SOYBEANS,1,68,18,3,10,14,52,9,5,20,4,65,1,11,19
2017,KENTUCKY,21,"  ","   ","WEEK #28",SOYBEANS,1,67,18,4,10,13,51,10,6,20,5,58,1,12,24
2017,KENTUCKY,21,"  ","   ","WEEK #29",SOYBEANS,1,61,25,4,9,14,48,10,6,22,6,57,1,13,23
2017,KENTUCKY,21,"  ","   ","WEEK #30",SOYBEANS,1,63,22,4,10,14,49,10,5,22,6,57,2,14,21
2017,KENTUCKY,21,"  ","   ","WEEK #31",SOYBEANS,1,63,23,4,9,15,48,10,6,21,5,57,2,16,20
2017,KENTUCKY,21,"  ","   ","WEEK #32",SOYBEANS,1,62,22,3,12,17,47,10,5,21,5,55,1,19,20
2017,KENTUCKY,21,"  ","   ","WEEK #33",SOYBEANS,1,63,22,3,11,18,46,10,5,21,5,57,2,17,19
2017,KENTUCKY,21,"  ","   ","WEEK #34",SOYBEANS,1,61,21,4,13,17,47,10,5,21,5,57,2,16,20
2017,KENTUCKY,21,"  ","   ","WEEK #35",SOYBEANS,1,60,21,3,15,18,47,9,4,22,5,55,2,19,19
2017,KENTUCKY,21,"  ","   ","WEEK #36",SOYBEANS,1,61,20,4,14,18,47,8,4,23,5,56,2,18,19
2017,KENTUCKY,21,"  ","   ","WEEK #37",SOYBEANS,1,61,18,4,16,19,50,6,3,22,5,56,2,19,18
2017,KENTUCKY,21,"  ","   ","WEEK #38",SOYBEANS,1,63,19,3,14,18,51,7,3,21,5,57,2,17,19
2017,KENTUCKY,21,"  ","   ","WEEK #39",SOYBEANS,1,62,20,3,14,19,50,7,3,21,5,56,2,19,18
2017,KENTUCKY,21,"  ","   ","WEEK #40",SOYBEANS,1,61,19,3,16,20,51,6,3,20,5,57,2,16,20
2017,KENTUCKY,21,"  ","   ","WEEK #41",SOYBEANS,1,63,19,3,14,21,51,6,2,20,5,56,2,18,19
2017,KENTUCKY,21,"  ","   ","WEEK #42",SOYBEANS,1,62,18,3,16," "," "," "," "," "," "," "," "," "," "
2017,LOUISIANA,22,"  ","   ","WEEK #17",SOYBEANS,0,70,20,2,8," "," "," "," "," "," "," "," "," "," "
2017,LOUISIANA,22,"  ","   ","WEEK #18",SOYBEANS,2,61,26,2,9," "," "," "," "," "," "," "," "," "," "
2017,LOUISIANA,22,"  ","   ","WEEK #19",SOYBEANS,3,62,22,5,8," "," "," "," "," "," "," "," "," "," "
2017,LOUISIANA,22,"  ","   ","WEEK #20",SOYBEANS,3,57,24,4,12,10,52,4,0,34,3,76,0,3,18
2017,LOUISIANA,22,"  ","   ","WEEK #21",SOYBEANS,2,60,24,3,11,10,51,6,1,32,3,72,0,6,19
2017,LOUISIANA,22,"  ","   ","WEEK #22",SOYBEANS,1,60,18,3,18,11,50,8,1,30,4,68,0,7,21
2017,LOUISIANA,22,"  ","   ","WEEK #23",SOYBEANS,0,60,20,4,16,12,51,7,1,29,3,69,0,7,21
2017,LOUISIANA,22,"  ","   ","WEEK #24",SOYBEANS,0,66,16,4,14,12,53,7,1,27,4,69,0,7,20
2017,LOUISIANA,22,"  ","   ","WEEK #25",SOYBEANS,1,58,20,6,15,14,52,6,2,26,2,68,0,8,22
2017,LOUISIANA,22,"  ","   ","WEEK #26",SOYBEANS,1,63,18,4,14,15,52,7,1,25,3,63,0,11,23
2017,LOUISIANA,22,"  ","   ","WEEK #27",SOYBEANS,0,65,17,4,14,15,54,5,2,24,3,63,0,9,25
2017,LOUISIANA,22,"  ","   ","WEEK #28",SOYBEANS,1,65,14,4,16,15,55,6,1,23,5,66,0,8,21
2017,LOUISIANA,22,"  ","   ","WEEK #29",SOYBEANS,0,69,15,2,14,15,53,6,1,25,6,63,0,7,24
2017,LOUISIANA,22,"  ","   ","WEEK #30",SOYBEANS,0,77,13,2,8,15,55,6,1,23,4,70,0,9,17
2017,LOUISIANA,22,"  ","   ","WEEK #31",SOYBEANS,0,70,16,2,12,15,54,6,1,24,4,69,0,9,18
2017,LOUISIANA,22,"  ","   ","WEEK #32",SOYBEANS,0,67,19,2,12,14,54,6,1,25,7,60,0,9,24
2017,LOUISIANA,22,"  ","   ","WEEK #33",SOYBEANS,0,66,22,3,9,14,57,5,1,23,10,54,2,9,25
2017,LOUISIANA,22,"  ","   ","WEEK #34",SOYBEANS,0,62,26,4,8,14,53,6,2,25,10,52,4,6,28
2017,LOUISIANA,22,"  ","   ","WEEK #35",SOYBEANS,1,51,35,8,5,15,50,7,3,25,10,49,5,5,31
2017,LOUISIANA,22,"  ","   ","WEEK #36",SOYBEANS,0,46,39,9,6,15,50,8,3,24,11,48,6,5,30
2017,LOUISIANA,22,"  ","   ","WEEK #37",SOYBEANS,0,54,28,10,8,13,51,8,3,25,11,47,5,5,32
